temperature_2m,precipitation,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,is_day,sunshine_duration,Month,DayOfWeek,MeanEnergyConsumption
11.65,0.0,57.6,40.0,36.0,0.0,1.0,3600.0,10,0,0.2264478527607362
14.1,0.6,100.0,100.0,49.0,22.0,0.0,0.0,10,3,0.2374151892429324
11.0,0.0,100.0,90.0,0.0,100.0,0.0,0.0,12,2,0.3818787872053872
13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.1111243057127743
9.2,0.0,62.100002,24.0,33.0,69.0,0.0,0.0,10,3,0.1371801735648818
12.7,0.0,100.0,100.0,99.0,0.0,1.0,0.0,11,1,0.17834
21.35,0.0,52.499996,34.0,36.0,1.0,1.0,3600.0,8,3,0.1674485958115183
13.2,0.0,32.4,10.0,35.0,8.0,1.0,3600.0,9,6,0.1943775852813853
10.4,0.1,36.6,24.0,25.0,0.0,1.0,3600.0,4,4,0.2168698516474464
20.05,0.0,100.0,100.0,54.0,20.0,1.0,1250.399,8,2,0.1645395958382877
19.25,0.0,17.4,2.0,3.0,46.0,0.0,774.39484,7,3,0.2354692763463819
14.85,0.0,81.0,60.0,2.0,86.0,1.0,862.17633,7,5,0.1535308710741471
3.1,0.0,19.8,21.0,0.0,3.0,0.0,559.3538,2,5,0.3381850159433531
2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.1577454711992662
14.8,0.0,41.4,19.0,5.0,71.0,1.0,6.293983,6,1,0.2555506119114877
22.15,0.0,66.3,58.0,23.0,1.0,1.0,3600.0,7,2,0.1748943997389653
12.6,0.2,100.0,84.0,87.0,10.0,0.0,0.0,10,2,0.127924504950495
15.2,0.0,27.900002,0.0,10.0,73.0,0.0,0.0,7,5,0.1092684372776855
6.1,0.0,90.0,100.0,0.0,0.0,0.0,0.0,3,1,0.1679247174404015
8.7,0.0,100.0,90.0,78.0,95.0,1.0,0.0,11,0,0.2303933512011647
19.4,0.1,79.2,60.0,42.0,0.0,1.0,3600.0,5,1,0.212204949459742
15.7,0.0,34.2,12.0,39.0,0.0,1.0,3600.0,6,5,0.2209830508003766
5.95,1.2,100.0,100.0,99.0,96.0,1.0,0.0,4,6,0.1388660606666666
17.45,0.2,100.0,98.0,73.0,0.0,1.0,0.0,7,2,0.1707306598481253
4.8,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,1,6,0.3341160949868074
16.0,0.0,83.700005,91.0,3.0,0.0,1.0,3600.0,5,4,0.1732828069707602
3.15,0.0,47.4,10.0,39.0,50.0,0.0,0.0,2,6,0.2635615925388082
16.7,0.0,12.3,0.0,0.0,41.0,1.0,3600.0,6,1,0.2068800750528045
1.45,0.0,75.6,84.0,0.0,0.0,1.0,2847.0173,4,6,0.1414353104156936
0.1,0.0,21.3,22.0,0.0,5.0,0.0,0.0,11,0,0.1181428571428571
21.25,0.0,66.6,55.0,0.0,57.0,1.0,3600.0,8,6,0.2000492271819262
16.2,0.0,87.0,84.0,18.0,2.0,0.0,0.0,8,1,0.0977480896442687
6.2,0.0,86.399994,88.0,12.0,0.0,0.0,0.0,11,1,0.3803802177858439
15.1,0.0,39.0,42.0,2.0,0.0,0.0,0.0,9,0,0.115675812202166
6.9,0.0,100.0,96.0,72.0,31.0,0.0,0.0,1,6,0.38959452
8.55,0.0,92.7,99.0,6.0,0.0,1.0,0.0,1,0,0.2393900885883155
0.25,0.0,100.0,44.0,100.0,99.0,0.0,0.0,3,4,0.1603686647303864
17.85,0.0,29.699999,33.0,0.0,0.0,0.0,0.0,9,1,0.2495345776262263
11.6,0.0,12.299999,7.0,10.0,0.0,0.0,0.0,8,2,0.099690130844233
7.9,0.0,21.599998,18.0,9.0,0.0,0.0,71.38804,12,1,0.328042016874858
8.15,1.1,100.0,58.0,100.0,100.0,1.0,0.0,4,0,0.2141420726835964
22.4,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,9,2,0.2266054520086083
1.25,0.0,8.099999,9.0,0.0,0.0,1.0,259.05402,1,5,0.3094168857519789
7.0,0.0,51.9,22.0,5.0,97.0,0.0,0.0,4,1,0.2980522836532098
3.5,0.2,100.0,97.0,81.0,11.0,0.0,0.0,2,2,0.1566240858318098
15.15,0.0,100.0,58.0,94.0,100.0,1.0,1216.3,6,6,0.2216668236402166
7.2,0.0,64.5,27.0,23.0,88.0,0.0,0.0,1,4,0.1438713682393841
2.25,0.0,46.800003,15.0,8.0,95.0,0.0,0.0,12,3,0.2012681784076904
6.6,0.0,100.0,36.0,74.0,100.0,0.0,0.0,3,0,0.3322897952380952
13.85,0.0,100.0,100.0,4.0,56.0,1.0,0.0,5,5,0.2528066556831497
6.75,0.0,41.100002,13.0,0.0,98.0,0.0,0.0,9,6,0.1122339677855711
2.75,0.0,41.7,45.0,2.0,0.0,1.0,3600.0,1,6,0.3348592539563438
10.4,0.0,69.9,19.0,39.0,98.0,1.0,0.0,11,1,0.1989323964623212
6.1,0.0,36.0,21.0,0.0,57.0,0.0,0.0,12,1,0.2997089783281734
3.8,0.0,100.0,99.0,0.0,100.0,0.0,0.0,12,4,0.158214512585034
1.8,0.0,72.0,80.0,0.0,0.0,0.0,0.0,1,6,0.2116962023206751
2.35,0.0,18.0,2.0,21.0,12.0,0.0,0.0,1,0,0.2384587478379721
13.15,0.0,12.6,0.0,0.0,42.0,0.0,0.0,3,3,0.284150243804878
24.6,0.0,0.3,0.0,0.0,1.0,1.0,3600.0,7,6,0.213067013900071
3.2,0.1,100.0,100.0,100.0,100.0,0.0,0.0,2,6,0.1391869287934186
12.15,0.0,78.9,54.0,50.0,1.0,1.0,3600.0,4,1,0.1720681765117908
10.6,0.0,100.0,47.0,79.0,85.0,0.0,0.0,5,5,0.1902390439184438
7.5,0.0,46.2,38.0,20.0,0.0,1.0,3600.0,2,1,0.234348614534005
0.35,0.0,100.0,71.0,55.0,95.0,1.0,0.0,1,2,0.296339867745612
7.3,0.0,58.5,56.0,0.0,27.0,0.0,0.0,11,3,0.3752069821809113
9.9,0.5,100.0,94.0,100.0,100.0,1.0,0.0,5,1,0.1123810976078799
7.05,0.0,100.0,24.0,97.0,100.0,1.0,0.0,2,3,0.2475881467616904
21.6,0.0,100.0,100.0,88.0,98.0,1.0,0.0,6,2,0.2449135860372027
12.9,0.0,94.8,6.0,100.0,98.0,0.0,0.0,10,4,0.1234835749275362
-2.4,0.0,47.699997,53.0,0.0,0.0,1.0,3600.0,2,5,0.2909694920338983
-1.6,0.0,40.5,1.0,47.0,38.0,1.0,0.0,2,4,0.2791528792961608
5.0,0.0,74.7,83.0,0.0,0.0,1.0,0.0,12,1,0.2586460976179673
7.4,0.0,27.9,23.0,12.0,0.0,1.0,3600.0,2,4,0.2212014606396373
-1.65,0.0,100.0,73.0,98.0,100.0,0.0,0.0,1,4,0.1803196721766848
15.55,0.0,28.500002,13.0,17.0,22.0,1.0,3600.0,9,0,0.1848317284063553
7.55,0.0,12.599999,14.0,0.0,0.0,1.0,3600.0,2,0,0.2216580273623853
12.35,0.0,31.8,22.0,20.0,0.0,0.0,0.0,5,1,0.2922498580535003
6.9,0.0,100.0,58.0,79.0,49.0,1.0,0.0,5,5,0.2457444445502645
13.25,0.0,94.49999,96.0,0.0,27.0,1.0,0.0,5,5,0.2576805719475041
12.95,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,5,2,0.1735255661218772
14.95,0.6,92.700005,3.0,100.0,100.0,1.0,0.0,6,3,0.234877916497761
15.65,0.0,64.2,34.0,6.0,100.0,1.0,3600.0,10,3,0.1816220072793228
15.25,0.0,48.0,22.0,41.0,12.0,1.0,3600.0,10,5,0.2368391305072464
12.2,0.0,11.099999,11.0,0.0,4.0,1.0,1313.4203,7,4,0.1162161777909177
9.6,0.0,49.800003,8.0,71.0,0.0,0.0,0.0,10,0,0.1361716034516523
12.15,0.0,82.8,22.0,62.0,86.0,1.0,3600.0,4,5,0.2296410079076277
14.65,0.0,72.0,60.0,30.0,0.0,1.0,3600.0,5,4,0.2446507602573099
-2.05,0.0,25.2,0.0,0.0,84.0,1.0,156.67763,1,1,0.2617694305699481
18.7,0.0,100.0,34.0,99.0,70.0,1.0,1879.944,6,3,0.1596729634002361
6.4,0.0,35.1,28.0,10.0,13.0,1.0,3600.0,2,3,0.2256284782652294
0.35,0.0,51.6,42.0,23.0,0.0,0.0,0.0,3,2,0.410766318095238
6.75,0.0,12.299999,11.0,4.0,0.0,1.0,2191.853,11,2,0.1781538461538461
11.25,0.0,47.1,29.0,35.0,0.0,1.0,3600.0,10,6,0.254507381
22.75,0.0,66.6,44.0,8.0,74.0,1.0,3600.0,8,1,0.1717112341244725
8.15,0.0,100.0,100.0,0.0,88.0,0.0,0.0,1,0,0.3637776764491929
12.65,0.4,100.0,100.0,100.0,29.0,0.0,0.0,10,5,0.1053094721860689
5.95,0.3,90.0,2.0,97.0,100.0,0.0,0.0,12,1,0.1216586266551809
1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,0.2825194811688312
13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.1352562814863792
13.1,0.2,100.0,45.0,100.0,98.0,1.0,0.0,10,4,0.2365677198383541
12.45,0.0,100.0,95.0,98.0,28.0,1.0,106.88713,11,1,0.1983
5.05,0.0,13.2,6.0,0.0,26.0,1.0,0.0,3,4,0.1821461988304093
14.4,0.0,26.4,16.0,20.0,0.0,1.0,3600.0,9,1,0.17105439010619
12.15,0.0,100.0,99.0,44.0,0.0,0.0,0.0,11,6,0.1643142857142857
16.55,0.0,50.999996,56.0,1.0,0.0,1.0,3600.0,9,6,0.2292638287878787
8.75,0.0,6.6,4.0,5.0,0.0,0.0,0.0,9,5,0.1058017047129606
12.35,0.0,100.0,99.0,55.0,98.0,0.0,0.0,6,5,0.0988116185359301
6.5,0.0,77.4,70.0,24.0,0.0,0.0,228.50516,5,4,0.2804305133583313
12.4,0.9,100.0,100.0,58.0,0.0,1.0,0.0,6,6,0.2467114743829219
14.85,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,5,4,0.178348913437719
8.5,0.0,100.0,100.0,79.0,100.0,0.0,0.0,1,1,0.3234943306122448
8.0,0.0,90.0,100.0,0.0,0.0,1.0,0.0,10,1,0.2311563330277442
11.75,0.0,8.4,6.0,5.0,0.0,0.0,0.0,6,6,0.1665908449032562
8.7,0.2,100.0,15.0,97.0,97.0,1.0,0.0,11,5,0.2603566892743764
7.9,0.0,92.4,6.0,95.0,100.0,1.0,3600.0,4,0,0.2333894836435551
8.65,0.0,100.0,100.0,91.0,11.0,0.0,0.0,1,6,0.4100259133267522
2.25,0.0,41.399998,46.0,0.0,0.0,0.0,0.0,2,5,0.2626477455252918
7.4,0.0,87.299995,97.0,0.0,0.0,1.0,0.0,11,3,0.2374142576923077
6.35,0.0,71.4,42.0,6.0,100.0,0.0,0.0,1,2,0.1376389436821322
13.4,0.2,72.899994,72.0,9.0,9.0,1.0,3600.0,4,4,0.2107263154798761
5.4,0.0,99.6,80.0,42.0,8.0,0.0,0.0,4,1,0.349051210358473
10.65,0.0,12.599999,10.0,4.0,4.0,1.0,2394.512,10,4,0.2572976899499881
6.25,0.5,100.0,13.0,99.0,99.0,0.0,0.0,12,1,0.1200334728279596
18.55,0.0,20.4,22.0,1.0,0.0,1.0,3600.0,7,3,0.1750647634681469
14.35,0.0,75.9,3.0,72.0,100.0,1.0,0.0,6,0,0.1840365306858354
-4.4,0.0,1.5,1.0,1.0,0.0,0.0,0.0,2,5,0.4050168917229729
14.15,0.0,95.7,73.0,0.0,100.0,1.0,347.17072,10,6,0.2268656391581008
-0.65,0.0,23.7,0.0,0.0,79.0,0.0,0.0,2,5,0.3287153951576062
8.75,0.0,31.5,27.0,12.0,0.0,1.0,3600.0,4,5,0.2345814061901424
1.4,0.0,80.4,72.0,3.0,46.0,1.0,0.0,2,0,0.287211505752961
11.15,0.0,10.8,10.0,3.0,0.0,1.0,3600.0,6,6,0.1498695142220136
0.85,0.0,68.4,76.0,0.0,0.0,0.0,0.0,12,1,0.3243776137269373
2.9,0.0,69.6,48.0,44.0,0.0,1.0,3600.0,1,0,0.2401625010416666
4.45,0.0,74.100006,43.0,15.0,88.0,0.0,0.0,1,1,0.1290959962198458
17.0,0.0,70.8,0.0,69.0,98.0,0.0,0.0,8,3,0.2096082257843395
3.05,0.4,100.0,87.0,99.0,0.0,1.0,0.0,11,2,0.2656854504250668
13.85,1.8,100.0,100.0,98.0,79.0,1.0,0.0,10,3,0.1953159154362416
-2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0.2331396551477832
15.2,0.0,42.300003,17.0,45.0,0.0,1.0,3600.0,9,4,0.226315311076555
21.35,0.0,1.8,2.0,0.0,0.0,1.0,3600.0,7,0,0.2267435532765555
5.7,0.0,99.9,13.0,97.0,100.0,0.0,0.0,12,2,0.1199099410925196
1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.209695652173913
11.4,0.6,100.0,100.0,80.0,4.0,1.0,0.0,10,0,0.2148806044103313
15.9,0.0,100.0,96.0,19.0,98.0,1.0,3600.0,5,6,0.2288473068149882
8.7,0.0,100.0,100.0,72.0,96.0,0.0,0.0,1,1,0.3995532882086168
4.35,0.0,100.0,100.0,88.0,0.0,1.0,0.0,2,0,0.2627890626838235
12.35,0.0,25.500002,1.0,8.0,66.0,0.0,0.0,9,5,0.1076215111645813
10.4,0.0,100.0,100.0,97.0,100.0,1.0,0.0,12,4,0.2656890204364628
17.75,0.6,37.5,34.0,9.0,5.0,1.0,3600.0,7,2,0.1793396533856988
4.6,0.0,30.300001,0.0,6.0,89.0,0.0,0.0,1,1,0.1294364586918677
10.55,0.0,100.0,61.0,96.0,4.0,1.0,2453.9905,10,0,0.2350029530213539
-1.6,0.0,81.6,74.0,25.0,0.0,0.0,0.0,3,3,0.2124832715613382
14.8,0.0,19.8,22.0,0.0,0.0,0.0,0.0,8,5,0.1146269443712101
10.05,0.0,100.0,84.0,81.0,89.0,1.0,0.0,5,4,0.2940780588138771
4.85,0.0,96.3,100.0,0.0,21.0,1.0,0.0,3,2,0.2343480938499385
-1.75,0.0,33.3,37.0,0.0,0.0,0.0,0.0,2,3,0.4681902916504855
-0.25,0.0,95.4,50.0,35.0,98.0,0.0,0.0,3,2,0.1912879314107018
8.0,0.0,66.6,37.0,7.0,97.0,0.0,0.0,10,1,0.2406979166193182
21.45,0.0,100.0,90.0,15.0,99.0,1.0,3600.0,8,6,0.1955058265636147
-0.3,0.0,3.6,4.0,0.0,0.0,0.0,0.0,4,1,0.1478747385312572
1.25,0.0,13.5,15.0,0.0,0.0,1.0,2216.007,11,3,0.2617562301540552
8.5,0.0,68.4,76.0,0.0,0.0,0.0,0.0,5,2,0.1364078497724687
16.65,0.1,66.3,23.0,76.0,0.0,1.0,0.0,8,1,0.1962857483464192
12.0,0.0,65.1,37.0,52.0,2.0,1.0,3600.0,5,5,0.2382271248954947
12.15,0.0,100.0,100.0,55.0,15.0,0.0,0.0,10,0,0.1082811478534764
18.0,0.0,56.700005,22.0,14.0,95.0,0.0,0.0,7,4,0.1704905122390892
12.55,0.0,0.9,1.0,0.0,0.0,1.0,3600.0,3,3,0.18724231678487
3.7,0.0,14.400001,0.0,0.0,48.0,0.0,0.0,3,0,0.4062996073227073
6.35,0.0,90.9,4.0,96.0,99.0,1.0,3600.0,12,1,0.2378454554545454
14.05,0.0,60.000004,0.0,100.0,0.0,0.0,0.0,8,4,0.2602743082740448
17.05,0.0,1.8000001,0.0,0.0,6.0,1.0,3600.0,6,4,0.2300972516326051
5.85,1.1,100.0,100.0,100.0,99.0,1.0,0.0,3,5,0.291429067438093
13.05,0.0,8.1,0.0,9.0,9.0,0.0,0.0,9,0,0.3203865220938628
8.05,0.3,93.0,100.0,0.0,10.0,1.0,516.40753,11,6,0.3159834166969559
11.5,0.0,100.0,100.0,18.0,0.0,1.0,0.0,5,0,0.2095230840168737
7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.3627563961067853
0.7,0.0,40.5,45.0,0.0,0.0,0.0,0.0,3,5,0.2140304853348729
7.25,0.0,29.400002,0.0,2.0,94.0,0.0,0.0,1,6,0.273774011299435
16.0,0.0,40.8,28.0,26.0,0.0,1.0,3600.0,10,5,0.2208716462654097
7.35,0.7,9.9,2.0,12.0,3.0,0.0,0.0,10,5,0.3400231063601715
17.0,0.0,100.0,82.0,99.0,88.0,1.0,0.0,5,3,0.1620834184542049
10.9,0.0,75.9,51.0,0.0,100.0,1.0,0.0,11,3,0.2224285714285714
14.65,0.0,62.400005,0.0,100.0,8.0,0.0,0.0,8,4,0.248454282002635
3.45,0.0,53.1,59.0,0.0,0.0,1.0,3600.0,1,0,0.2575776403726708
18.1,0.0,45.3,37.0,20.0,0.0,0.0,0.0,8,2,0.2443198945981554
8.9,0.0,65.1,32.0,18.0,85.0,0.0,0.0,10,3,0.1203449108297153
11.45,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,9,2,0.1876517506712292
17.3,0.0,18.0,1.0,25.0,7.0,0.0,0.0,7,0,0.1227556238692872
14.05,0.8,100.0,100.0,100.0,99.0,0.0,0.0,8,6,0.1469342577336839
0.05,0.0,78.0,20.0,51.0,98.0,0.0,0.0,3,0,0.2750224849559573
5.65,0.0,66.6,70.0,6.0,0.0,0.0,0.0,11,1,0.3636879965282505
-5.85,0.0,92.399994,100.0,2.0,4.0,0.0,0.0,1,1,0.1801763501708817
-1.45,0.0,100.0,99.0,97.0,98.0,0.0,0.0,2,0,0.2109475463620981
11.8,0.0,96.299995,100.0,7.0,7.0,0.0,0.0,11,0,0.3578717883664566
2.75,0.0,76.5,85.0,0.0,0.0,1.0,0.0,1,5,0.2563297872340425
7.75,0.0,90.299995,87.0,18.0,4.0,0.0,0.0,2,2,0.352698854173486
9.1,0.0,90.899994,97.0,6.0,0.0,0.0,0.0,5,4,0.102722573122807
10.7,0.0,57.600002,0.0,96.0,0.0,1.0,315.09814,10,2,0.2183899058386937
13.3,0.4,72.600006,30.0,76.0,0.0,0.0,0.0,6,4,0.1717429378295668
2.5,0.0,90.0,100.0,0.0,0.0,0.0,0.0,1,0,0.3307983084804775
8.7,0.0,63.9,32.0,35.0,47.0,0.0,0.0,1,3,0.3433918618742294
10.6,0.0,28.200003,0.0,2.0,90.0,0.0,0.0,9,4,0.113296581535869
17.0,0.0,100.0,100.0,78.0,97.0,0.0,0.0,8,5,0.2206879026723932
11.5,0.0,26.7,0.0,0.0,89.0,1.0,3600.0,3,5,0.2213248993927125
17.5,0.0,3.6,4.0,0.0,0.0,1.0,3600.0,9,2,0.2064140564095815
7.65,0.7,100.0,79.0,98.0,0.0,1.0,1311.263,5,4,0.2055964377314272
3.7,0.0,17.4,2.0,0.0,52.0,0.0,0.0,10,5,0.2648005451840072
11.25,0.0,11.7,13.0,0.0,0.0,0.0,0.0,8,2,0.1129448292811082
5.4,0.0,0.9,1.0,0.0,0.0,0.0,0.0,11,5,0.2254021315649224
9.45,0.0,27.6,10.0,0.0,62.0,0.0,0.0,9,5,0.1064270256792498
9.05,0.0,94.200005,24.0,72.0,98.0,1.0,459.98773,2,0,0.2289269520654911
4.35,0.0,57.6,64.0,0.0,0.0,0.0,0.0,1,5,0.4166687772151899
5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.1059629369223551
2.75,0.0,40.5,45.0,0.0,0.0,0.0,0.0,11,0,0.231708241257031
10.0,0.0,34.2,38.0,0.0,0.0,1.0,331.6001,12,3,0.2431035598705501
18.8,0.0,0.6,0.0,1.0,0.0,1.0,3600.0,6,3,0.1803178293868922
3.3,0.0,93.899994,72.0,0.0,97.0,0.0,0.0,12,1,0.3560951681138092
16.45,0.0,33.899998,34.0,0.0,11.0,1.0,3600.0,6,6,0.237361417531096
7.6,0.0,96.0,54.0,79.0,0.0,1.0,1627.6603,4,5,0.2511511978367062
7.95,0.7,100.0,36.0,100.0,96.0,0.0,0.0,12,0,0.261220827375677
10.3,0.1,87.9,2.0,99.0,89.0,0.0,0.0,5,0,0.3174789030063291
7.2,0.0,34.8,13.0,0.0,77.0,1.0,3600.0,2,3,0.2360738518347565
-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.1829948189119171
20.95,0.0,6.2999997,7.0,0.0,0.0,1.0,3600.0,8,1,0.1764245756155869
8.7,0.0,100.0,100.0,14.0,11.0,0.0,0.0,12,6,0.127411214953271
6.7,0.0,4.5,3.0,0.0,6.0,0.0,0.0,11,3,0.1860740657247037
12.3,0.0,81.6,89.0,0.0,5.0,1.0,3600.0,5,1,0.204370140007776
16.65,0.0,30.3,3.0,0.0,92.0,0.0,0.0,8,0,0.1112802850092372
9.7,0.0,100.0,80.0,97.0,95.0,0.0,0.0,4,1,0.1096034040802051
2.35,0.0,100.0,82.0,73.0,28.0,1.0,1080.7769,2,5,0.3119542528275862
10.35,0.0,100.0,100.0,61.0,100.0,1.0,0.0,12,0,0.2307577893791221
18.35,0.0,46.2,27.0,22.0,29.0,1.0,2901.8806,6,3,0.2235812913760603
11.15,0.0,100.0,100.0,0.0,64.0,0.0,0.0,11,3,0.2625238095238095
5.2,0.0,32.1,33.0,4.0,0.0,0.0,0.0,1,0,0.1268692631356983
4.4,0.0,62.4,0.0,94.0,20.0,0.0,0.0,1,0,0.2185435291764706
16.05,0.0,18.900002,10.0,12.0,9.0,1.0,3600.0,6,5,0.2127583135688836
5.35,0.0,35.699997,39.0,1.0,0.0,1.0,722.5388,5,5,0.118403517045721
14.0,0.0,24.0,26.0,1.0,0.0,0.0,0.0,6,6,0.1259443920593779
7.65,0.0,10.2,1.0,0.0,31.0,0.0,0.0,3,3,0.2401920663883089
12.3,0.3,51.899998,29.0,40.0,6.0,0.0,0.0,10,2,0.108985898045522
9.1,0.0,27.3,7.0,35.0,0.0,0.0,0.0,9,6,0.118334608126195
-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,0.4062247158956916
22.0,0.0,13.5,0.0,5.0,35.0,1.0,2224.4167,8,4,0.2214518850777748
4.1,0.0,13.800001,4.0,0.0,34.0,0.0,0.0,1,4,0.1712060445054945
-2.5,0.0,100.0,100.0,19.0,82.0,0.0,0.0,12,2,0.175331216084392
12.6,0.0,16.2,0.0,0.0,54.0,0.0,0.0,7,2,0.11050070989115
9.45,0.0,37.5,27.0,16.0,12.0,0.0,0.0,10,0,0.3140449386808407
23.6,0.0,100.0,47.0,61.0,100.0,1.0,1909.0796,6,2,0.2128906948881036
7.2,0.0,18.9,1.0,0.0,60.0,1.0,0.0,9,3,0.160701182654402
17.95,0.0,28.8,13.0,28.0,1.0,1.0,3600.0,7,5,0.1997229709754163
16.4,0.0,100.0,100.0,0.0,58.0,1.0,3600.0,9,6,0.2198701332636529
3.5,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,3,0,0.2332139588100686
13.9,0.9,100.0,64.0,100.0,92.0,1.0,0.0,6,3,0.2359184731385485
7.6,0.3,100.0,73.0,100.0,100.0,0.0,0.0,10,6,0.3620002270043152
9.25,0.0,6.3,5.0,3.0,0.0,1.0,0.0,6,5,0.1000267417077175
2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0.2083679245283018
8.9,0.0,58.799995,41.0,33.0,7.0,1.0,2005.5049,10,5,0.295597665578847
8.3,0.0,100.0,76.0,100.0,100.0,0.0,0.0,12,0,0.3573758522737608
11.95,0.0,6.0,4.0,4.0,0.0,0.0,0.0,7,6,0.1663252311492734
5.25,0.0,21.0,18.0,8.0,0.0,0.0,0.0,4,5,0.1972764323707499
7.4,0.0,42.0,0.0,49.0,42.0,0.0,0.0,12,5,0.3796293177045454
0.45,0.0,95.100006,86.0,19.0,21.0,1.0,3600.0,1,2,0.2634370303347756
4.4,0.6,100.0,99.0,97.0,100.0,1.0,0.0,2,4,0.2493800656430908
6.9,0.0,44.699997,44.0,8.0,1.0,0.0,0.0,12,5,0.3721368431578947
5.1,0.0,83.100006,0.0,89.0,99.0,0.0,0.0,12,2,0.2783505164948454
17.1,0.0,51.9,7.0,28.0,96.0,0.0,0.0,8,5,0.1054204110659655
2.75,0.0,3.6,4.0,0.0,0.0,0.0,0.0,4,5,0.3311221214235869
15.85,0.0,100.0,98.0,0.0,91.0,0.0,0.0,10,0,0.3220575487358536
9.7,0.0,100.0,96.0,44.0,84.0,0.0,0.0,1,3,0.3170147727272727
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,6,0.191219704408867
-1.15,0.0,24.3,27.0,0.0,0.0,0.0,0.0,12,1,0.3628980295073892
15.6,0.0,100.0,100.0,90.0,0.0,1.0,0.0,6,1,0.178337414551448
8.0,0.3,100.0,93.0,92.0,83.0,1.0,0.0,11,6,0.2958153110631531
7.15,0.0,81.3,11.0,98.0,42.0,1.0,3294.5032,12,5,0.2933065024767802
9.75,0.6,91.200005,18.0,77.0,96.0,0.0,0.0,2,3,0.2630335250938204
5.2,0.0,100.0,99.0,64.0,94.0,0.0,0.0,1,1,0.3242933433681073
2.75,0.0,15.6,0.0,0.0,52.0,0.0,0.0,12,5,0.1857461300309597
5.75,0.0,24.3,25.0,3.0,0.0,0.0,0.0,2,5,0.3890157342407592
9.3,0.0,69.6,28.0,24.0,100.0,0.0,0.0,11,2,0.2426190476190476
6.9,0.0,82.799995,87.0,6.0,3.0,1.0,3600.0,3,1,0.2231554320129719
17.4,0.2,100.0,100.0,66.0,1.0,1.0,0.0,7,1,0.1747068596961785
8.7,0.0,95.7,83.0,35.0,0.0,1.0,3600.0,2,1,0.2288494082598841
11.7,0.0,88.2,98.0,0.0,0.0,1.0,1003.98334,5,6,0.2132514031337699
4.15,0.0,90.90001,1.0,100.0,100.0,0.0,0.0,12,4,0.1599538528983859
19.45,0.0,84.00001,0.0,90.0,100.0,1.0,728.9216,8,3,0.2274368572897442
4.8,0.0,100.0,64.0,46.0,58.0,0.0,0.0,12,5,0.202522102259332
1.1,0.0,0.3,0.0,0.0,1.0,0.0,0.0,2,4,0.1361559066849816
21.4,0.0,65.7,73.0,0.0,0.0,1.0,2370.2532,7,3,0.186565484680851
3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4,0.1533453237410072
24.55,0.0,36.600002,0.0,12.0,98.0,1.0,3600.0,7,0,0.1743099693109164
2.9,0.0,87.0,88.0,13.0,0.0,0.0,0.0,11,3,0.1821004375972762
13.95,0.0,73.5,34.0,35.0,73.0,1.0,3600.0,10,3,0.1915435498352165
17.95,0.2,49.199997,44.0,16.0,0.0,1.0,3600.0,6,6,0.231933353048416
15.6,0.2,64.200005,15.0,39.0,91.0,1.0,3600.0,10,1,0.1805731254392477
25.45,0.0,100.0,77.0,57.0,0.0,1.0,3600.0,7,2,0.1587922693858192
14.0,0.1,90.00001,0.0,100.0,100.0,0.0,0.0,6,6,0.2623319083053435
14.25,0.0,41.699997,29.0,26.0,0.0,1.0,3600.0,9,0,0.1850511526416907
2.25,0.0,0.3,0.0,0.0,1.0,0.0,0.0,2,5,0.3979362722476017
7.5,0.0,52.8,56.0,4.0,0.0,0.0,0.0,2,5,0.1565218701608848
20.75,0.0,52.199997,58.0,0.0,0.0,0.0,0.0,9,1,0.2540641302225413
21.55,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,7,0,0.1684531250473484
4.8,0.0,17.1,19.0,0.0,0.0,0.0,0.0,2,3,0.3512463403584048
18.9,0.0,79.2,88.0,0.0,0.0,1.0,3138.9749,5,4,0.1767027913675815
11.4,0.0,100.0,100.0,94.0,98.0,1.0,0.0,1,1,0.2350112988700565
7.55,0.3,100.0,100.0,94.0,100.0,0.0,0.0,12,6,0.3451317359281437
8.2,0.0,16.2,12.0,1.0,16.0,1.0,3312.2844,11,4,0.2343251534423995
